BOTTLE,20170219PRINUNIVRMK
# 06/23/2016 Initialized README file   
# Data source:NOAA/PMEL  
# SHIPS: Leg 1: R/V Fairweather; for the second leg of this project  
# 	see the R/V Point Sur cruise 32PO20130829 
# Cruise: WCOA2013 Leg 1 
# Region: US West Coast, Pacific Ocean  
# EXPOCODE: 317W20130803  
# DATES: 20130803 - 20130810 
# Chief Scientist: Richard Feely. Lauren W. Juranek 
# 41 stations with 24 place Rosette  
# Hydro: Who - G. Johnson; Status - final  
# 	Notes: 	 
# Nutrients: Who - B. Hales; Status - final  
# 	Notes:  includes ammonium 
# O2: Who - B. Hales; Status -final  
# 	Notes:  
# TCO2: Who - R.Feely; Status - final  
# 	Notes:  
# TA: Who - S. Alin; Status - final  
# 	Notes: 
# pH: Who -R. Byrne; Status - final 
# 	Notes: total scale at 25C 
# CO3-2: Who -R. Byrne; Status - final 
# 	Notes: Values measured 
# Other: Chlorophyll- W. Peterson;  
# References:  
EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CO32,CO32_FLAG_W,CHLORA,CHLORA_FLAG_W
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UMOL/KG,,UG/KG,
  317W20130803,WCOA13,    29,  1,     21,2,  130807,1635, 47.1100,-125.2000, 1636,      3.4,  13.6606,  31.8410,2,  31.8463,2,    285.8,2,    289.4,2,     2.05,2,     0.71,2,     0.05,2,     0.34,2,      0.2,2,   1927.5,6,   2178.7,6,   8.0140,3,    25.00,  163.982,3,  -999.00,9
  317W20130803,WCOA13,    29,  1,     22,2,  130807,1636, 47.1100,-125.2000, 1636,      3.4,  13.7147,  31.8370,2,-999.0000,9,    281.6,2,   -999.0,9,     1.83,2,     0.34,2,     0.03,2,     0.33,2,     0.18,2,   -999.0,9,   -999.0,9,   8.0208,2,    25.00,   167.87,3,  -999.00,9
  317W20130803,WCOA13,    30,  1,      1,2,  130807,1816, 47.1200,-125.0500, 1170,   1001.6,   3.6501,  34.3930,2,  34.3943,2,     14.5,2,     14.5,2,   124.31,2,    43.30,2,     0.01,2,     3.10,2,     0.04,2,   2369.0,6,   2369.9,6,   7.2990,2,    25.00,   48.524,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,      2,2,  130807,1817, 47.1200,-125.0500, 1170,   1001.8,   3.6522,  34.3930,2,-999.0000,9,     14.5,2,   -999.0,9,   122.80,2,    43.50,2,     0.01,2,     3.10,2,      0.2,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     -999,9,  -999.00,9
  317W20130803,WCOA13,    30,  1,      3,2,  130807,1824, 47.1200,-125.0500, 1170,    749.0,   4.4533,  34.2510,2,  34.2588,2,     14.6,2,     13.7,2,   102.86,2,    42.80,2,     0.02,2,     3.08,2,      0.2,2,   2342.7,2,   2338.0,2,   7.2831,2,    25.00,   45.573,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,      4,2,  130807,1831, 47.1200,-125.0500, 1170,    498.0,   5.5201,  34.0960,2,-999.0000,9,     35.6,2,     35.5,2,    77.19,2,    39.85,2,     0.00,2,     2.87,2,     0.15,2,   2299.8,2,   2303.3,2,   7.3053,2,    25.00,   46.976,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,      5,2,  130807,1834, 47.1200,-125.0500, 1170,    398.7,   5.8556,  34.0530,2,-999.0000,9,     47.0,2,     47.1,2,    69.80,2,    38.56,2,     0.01,2,     2.76,2,     0.08,2,   2283.7,2,   2293.6,2,   7.3214,3,    25.00,   48.826,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,      6,2,  130807,1838, 47.1200,-125.0500, 1170,    297.3,   6.1869,  34.0180,2,-999.0000,9,     59.7,2,     59.4,2,    62.57,2,    37.07,2,     0.01,2,     2.65,2,     0.08,2,   2269.7,2,   2284.4,2,   7.3445,2,    25.00,   50.567,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,      7,2,  130807,1841, 47.1200,-125.0500, 1170,    197.9,   6.8765,  33.9410,2,-999.0000,9,     96.9,2,   -999.0,9,    49.62,2,    32.98,2,     0.02,2,     2.35,2,     0.02,2,   2234.7,2,   2269.0,2,   7.4113,2,    25.00,   57.211,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,      8,2,  130807,1843, 47.1200,-125.0500, 1170,    147.1,   7.2210,  33.8790,2,-999.0000,9,    126.4,2,   -999.0,9,    41.73,2,    29.94,2,     0.02,2,     2.14,2,     0.36,2,   2204.4,2,   2259.1,2,   7.4732,2,    25.00,   64.641,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,      9,2,  130807,1845, 47.1200,-125.0500, 1170,    123.5,   7.4789,  33.8440,2,-999.0000,9,    122.3,2,   -999.0,9,    39.88,2,    29.70,2,     0.04,2,     2.14,2,     0.26,2,   2202.6,2,   2254.3,2,   7.4657,2,    25.00,   62.395,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,     10,2,  130807,1847, 47.1200,-125.0500, 1170,     96.5,   7.4989,  33.6690,2,-999.0000,9,    139.7,2,    138.4,2,    36.24,2,    27.87,2,     0.07,2,     2.04,2,     0.22,2,   2185.8,2,   2243.9,2,   7.4847,2,    25.00,   65.292,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,     11,2,  130807,1849, 47.1200,-125.0500, 1170,     77.1,   7.3375,  33.3090,2,-999.0000,9,    195.2,2,   -999.0,9,    27.37,2,    22.38,2,     0.09,2,     1.73,2,     0.18,2,   2134.6,2,   2224.5,2,   7.5849,2,    25.00,   78.386,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,     12,2,  130807,1852, 47.1200,-125.0500, 1170,     60.3,   7.3164,  32.9350,2,-999.0000,9,    234.6,2,   -999.0,9,    21.93,2,    18.37,2,     0.11,2,     1.54,2,     0.24,2,   2093.6,2,   2204.8,2,   7.6588,2,    25.00,   89.048,3,  -999.00,9
  317W20130803,WCOA13,    30,  1,     13,2,  130807,1854, 47.1200,-125.0500, 1170,     50.3,   7.5001,  32.6920,2,-999.0000,9,    248.5,2,    248.7,2,    18.60,2,    15.60,2,     0.16,2,     1.42,2,     0.17,2,   2069.2,2,   2190.8,2,   7.6879,4,    25.00,   95.714,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,     14,2,  130807,1856, 47.1200,-125.0500, 1170,     39.8,   7.7169,  32.5500,2,-999.0000,9,    265.5,2,   -999.0,9,    16.10,2,    13.31,2,     0.21,2,     1.29,2,     0.18,2,   2051.3,2,   2184.7,2,   7.7254,3,    25.00,   99.329,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,     15,2,  130807,1857, 47.1200,-125.0500, 1170,     31.0,   8.0425,  32.4720,2,-999.0000,9,    270.6,2,   -999.0,9,    14.57,2,    11.22,2,     0.48,2,     1.22,2,     0.43,2,   2042.3,2,   2180.8,2,   7.7459,2,    25.00,  104.099,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,     16,2,  130807,1859, 47.1200,-125.0500, 1170,     19.3,   9.1241,  32.3750,2,-999.0000,9,    277.3,2,    274.8,2,    12.23,2,     7.16,2,     0.49,2,     1.12,2,     1.43,2,   2030.0,2,   2180.2,2,   7.7754,2,    25.00,  108.052,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,     17,2,  130807,1901, 47.1200,-125.0500, 1170,     15.8,  11.0372,  32.1640,2,-999.0000,9,    265.6,2,   -999.0,9,     8.24,2,     3.70,2,     0.22,2,     0.89,2,     1.68,2,   1999.3,2,   2180.2,2,   7.8447,2,    25.00,  123.141,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,     18,2,  130807,1902, 47.1200,-125.0500, 1170,     10.1,  12.9236,  31.9490,2,-999.0000,9,    292.1,2,   -999.0,9,     4.42,2,     1.99,2,     0.16,2,     0.59,2,     0.72,2,   1960.6,2,   2181.6,2,   7.9325,2,    25.00,  147.474,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,     19,2,  130807,1904, 47.1200,-125.0500, 1170,      2.8,  13.0217,  31.9250,2,  31.9288,2,    292.2,2,   -999.0,9,     1.75,2,     0.48,2,     0.10,2,     0.35,2,     0.11,2,   1927.4,6,   2180.1,6,   8.0142,2,    25.00,  162.965,2,  -999.00,9
  317W20130803,WCOA13,    30,  1,     20,2,  130807,1905, 47.1200,-125.0500, 1170,      2.8,  13.0139,  31.9250,2,-999.0000,9,    292.2,2,   -999.0,9,     1.53,2,     0.74,2,     0.10,2,     0.34,2,     0.02,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     -999,9,  -999.00,9
  317W20130803,WCOA13,    31,  1,      1,3,  130807,2028, 47.1100,-124.9800,  320,    351.2,   6.0910,  34.0230,2,  34.0219,2,     55.0,2,     55.2,2,    65.25,2,    37.08,2,     0.06,2,     2.64,2,     0.18,2,   2276.8,6,   2286.5,6,   7.3342,2,    25.00,   49.529,2,  -999.00,9
  317W20130803,WCOA13,    31,  1,      2,2,  130807,2029, 47.1100,-124.9800,  320,    337.6,   6.1913,  34.0110,2,-999.0000,9,     57.8,2,   -999.0,9,    63.73,2,    36.85,2,     0.06,2,     2.63,2,     0.06,2,   2274.1,2,   2285.4,2,   7.3375,2,    25.00,   50.225,2,  -999.00,9
  317W20130803,WCOA13,    31,  1,      3,2,  130807,2032, 47.1100,-124.9800,  320,    300.4,   6.4953,  33.9810,2,-999.0000,9,     64.5,2,   -999.0,9,    59.43,2,    35.51,2,     0.07,2,     2.57,2,     0.18,2,   2264.2,2,   2276.7,2,   7.3470,2,    25.00,   50.419,2,  -999.00,9
  317W20130803,WCOA13,    31,  1,      4,2,  130807,2035, 47.1100,-124.9800,  320,    195.9,   6.8251,  33.9490,2,-999.0000,9,     83.9,2,     82.4,2,    52.02,2,    33.63,2,     0.08,2,     2.42,2,     0.06,2,   2245.3,2,   2268.8,2,   7.3820,2,    25.00,   53.782,2,  -999.00,9
  317W20130803,WCOA13,    31,  1,      5,2,  130807,2038, 47.1100,-124.9800,  320,    147.2,   6.9679,  33.9020,2,-999.0000,9,     85.0,2,   -999.0,9,    51.32,2,    32.82,2,     0.08,2,     2.41,2,     0.01,2,   2243.5,2,   2264.4,2,   7.3736,2,    25.00,   53.185,2,  -999.00,9
  317W20130803,WCOA13,    31,  1,      6,2,  130807,2040, 47.1100,-124.9800,  320,    125.4,   7.0646,  33.8370,2,-999.0000,9,     79.8,2,     83.7,2,    49.79,2,    32.44,2,     0.08,2,     2.38,2,        0,2,   2240.3,2,   2259.0,2,   7.3633,2,    25.00,   51.657,2,  -999.00,9
  317W20130803,WCOA13,    31,  1,      7,2,  130807,2042, 47.1100,-124.9800,  320,     99.9,   7.5074,  33.6040,2,-999.0000,9,    152.0,2,    146.6,2,    34.22,2,    26.89,2,     0.07,2,     1.97,2,     0.19,2,   2183.0,2,   2241.0,2,   7.4990,2,    25.00,   66.952,2,  -999.00,9
  317W20130803,WCOA13,    31,  1,      8,2,  130807,2044, 47.1100,-124.9800,  320,     80.1,   7.3602,  33.3760,2,-999.0000,9,    191.1,2,   -999.0,9,    28.04,2,    22.99,2,     0.05,2,     1.76,2,     0.22,2,   2145.1,2,   2227.3,2,   7.5767,2,    25.00,   79.142,2,  -999.00,9
  317W20130803,WCOA13,    31,  1,      9,2,  130807,2046, 47.1100,-124.9800,  320,     60.0,   7.4350,  32.9820,2,-999.0000,9,    195.9,2,   -999.0,9,    25.38,2,    21.44,2,     0.05,2,     1.72,2,     0.05,2,   2123.5,2,   2206.8,2,   7.5882,2,    25.00,   79.841,2,  -999.00,9
  317W20130803,WCOA13,    31,  1,     10,2,  130807,2047, 47.1100,-124.9800,  320,     49.7,   7.4336,  32.7530,2,-999.0000,9,    243.9,2,    236.7,2,    20.37,2,    17.48,2,     0.10,2,     1.50,2,        0,2,   2084.5,2,   2195.3,2,   7.6663,2,    25.00,   89.919,2,  -999.00,9
  317W20130803,WCOA13,    31,  1,     11,2,  130807,2050, 47.1100,-124.9800,  320,     39.0,   7.5485,  32.6680,2,-999.0000,9,    243.0,2,   -999.0,9,    18.37,2,    15.96,2,     0.10,2,     1.42,2,     0.16,2,   2072.9,2,   2188.7,2,   7.6898,4,    25.00,   93.894,2,  -999.00,9
  317W20130803,WCOA13,    31,  1,     12,2,  130807,2051, 47.1100,-124.9800,  320,     30.1,   7.8833,  32.5340,2,-999.0000,9,    259.3,2,    249.0,2,    17.86,2,    15.06,2,     0.14,2,     1.39,2,      0.1,2,   2065.5,2,   2183.6,2,   7.6970,3,    25.00,   94.844,2,     0.15,2
  317W20130803,WCOA13,    31,  1,     13,2,  130807,2053, 47.1100,-124.9800,  320,     19.6,   8.8799,  32.3500,2,-999.0000,9,    226.6,2,   -999.0,9,    16.70,2,    12.74,2,     0.26,2,     1.40,2,      1.4,2,   2062.1,2,   2181.1,2,   7.7047,2,    25.00,   95.422,2,  -999.00,9
  317W20130803,WCOA13,    31,  1,     14,2,  130807,2054, 47.1100,-124.9800,  320,     15.5,   9.4471,  32.2340,2,-999.0000,9,    224.0,2,    230.9,2,    17.36,2,    13.91,2,     0.28,2,     1.44,2,     1.23,2,   2064.0,2,   2180.4,2,   7.6940,2,    25.00,     -999,5,  -999.00,9
  317W20130803,WCOA13,    31,  1,     15,2,  130807,2056, 47.1100,-124.9800,  320,     10.3,  10.6639,  32.1210,2,  32.1643,2,    251.6,2,   -999.0,9,    12.69,2,    10.21,2,     0.22,2,     1.22,2,     1.39,2,   2037.8,2,   2182.0,3,   7.7648,2,    25.00,  105.259,2,     1.09,2
  317W20130803,WCOA13,    31,  1,     16,2,  130807,2057, 47.1100,-124.9800,  320,      2.1,  12.8022,  31.9820,2,-999.0000,9,    278.2,2,    287.9,2,     3.51,2,     2.92,2,     0.09,2,     0.55,2,     0.63,2,   1955.1,6,   2179.6,6,   7.9473,2,    25.00,  149.648,2,  -999.00,9
  317W20130803,WCOA13,    31,  1,     17,2,  130807,2057, 47.1100,-124.9800,  320,      2.0,  12.8357,  31.9790,2,-999.0000,9,    278.1,2,   -999.0,9,     2.50,2,     2.25,2,     0.07,2,     0.47,2,     0.56,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     -999,9,     0.94,2
  317W20130803,WCOA13,    32,  1,      1,2,  130807,2250, 47.1100,-124.8200,  135,    123.3,   6.8578,  33.9280,2,  33.9268,2,     38.4,2,     38.8,2,    68.17,2,    34.64,2,     0.23,2,     2.75,2,     0.26,2,   2286.4,2,   2270.8,2,   7.2617,3,    25.00,   42.844,2,  -999.00,9
  317W20130803,WCOA13,    32,  1,      2,2,  130807,2250, 47.1100,-124.8200,  135,    123.4,   6.8580,  33.9280,2,-999.0000,9,     41.0,2,   -999.0,9,    68.66,2,    34.67,2,     0.25,2,     2.83,2,     0.65,2,   2286.4,2,   2270.8,2,   7.2612,2,    25.00,    43.04,2,  -999.00,9
  317W20130803,WCOA13,    32,  1,      3,2,  130807,2252, 47.1100,-124.8200,  135,     99.1,   7.0829,  33.8060,2,-999.0000,9,     69.4,2,     72.9,2,    52.32,2,    32.68,2,     0.10,2,     2.55,2,     0.32,2,   2255.4,2,   2257.9,2,   7.3212,2,    25.00,   47.682,2,  -999.00,9
  317W20130803,WCOA13,    32,  1,      4,2,  130807,2254, 47.1100,-124.8200,  135,     79.8,   7.3726,  33.5810,2,-999.0000,9,    151.6,2,    144.3,2,    35.50,2,    26.65,2,     0.06,2,     2.04,2,     0.01,2,   2185.2,2,   2239.8,2,   7.4888,2,    25.00,   65.607,2,  -999.00,9
  317W20130803,WCOA13,    32,  1,      5,2,  130807,2256, 47.1100,-124.8200,  135,     58.2,   7.3882,  33.1720,2,-999.0000,9,    184.4,2,    183.7,2,    28.83,2,    22.54,2,     0.05,2,     1.83,2,     0.05,2,   2142.6,2,   2217.9,2,   7.5577,2,    25.00,   74.238,2,  -999.00,9
  317W20130803,WCOA13,    32,  1,      6,2,  130807,2258, 47.1100,-124.8200,  135,     44.2,   7.4313,  33.0200,2,-999.0000,9,    189.2,2,    190.0,2,    27.17,2,    21.54,2,     0.09,2,     1.80,2,     0.06,2,   2130.5,2,   2207.3,2,   7.5681,2,    25.00,   75.655,2,  -999.00,9
  317W20130803,WCOA13,    32,  1,      7,2,  130807,2259, 47.1100,-124.8200,  135,     38.9,   7.4871,  32.9060,2,-999.0000,9,    207.1,2,   -999.0,9,    25.83,2,    20.15,2,     0.08,2,     1.72,2,     0.05,2,   2115.9,2,   2204.0,2,   7.6024,2,    25.00,   79.771,2,  -999.00,9
  317W20130803,WCOA13,    32,  1,      8,2,  130807,2301, 47.1100,-124.8200,  135,     31.1,   7.5470,  32.8000,2,-999.0000,9,    222.6,2,    219.4,2,    24.00,2,    18.32,2,     0.08,2,     1.63,2,     0.04,2,   2098.2,2,   2196.2,2,   7.6327,2,    25.00,   84.733,2,  -999.00,9
  317W20130803,WCOA13,    32,  1,      9,2,  130807,2303, 47.1100,-124.8200,  135,     20.6,   8.4448,  32.5440,2,-999.0000,9,    175.4,2,   -999.0,9,    29.33,2,    20.70,2,     0.18,2,     1.81,2,     0.37,2,   2113.2,2,   2192.4,2,   7.5777,2,    25.00,   75.506,2,  -999.00,9
  317W20130803,WCOA13,    32,  1,     10,2,  130807,2305, 47.1100,-124.8200,  135,     15.8,   9.7562,  32.2940,2,-999.0000,9,    286.6,2,    264.7,2,    10.83,2,    10.14,2,     0.16,2,     1.16,2,     0.46,2,   2036.4,2,   2189.2,2,   7.7965,2,    25.00,  112.792,2,  -999.00,9
  317W20130803,WCOA13,    32,  1,     11,2,  130807,2307, 47.1100,-124.8200,  135,     10.3,  11.8642,  32.1480,2,  32.3191,4,    315.6,2,    314.4,2,     2.33,2,     0.61,2,     0.02,2,     0.43,2,     0.49,2,   1960.5,6,   2192.7,6,   7.9694,2,    25.00,  148.813,2,  -999.00,9
  317W20130803,WCOA13,    32,  1,     12,2,  130807,2308, 47.1100,-124.8200,  135,      2.5,  12.7972,  32.0680,2,-999.0000,9,    308.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     -999,9,  -999.00,9
  317W20130803,WCOA13,    32,  1,     13,2,  130807,2309, 47.1100,-124.8200,  135,      2.5,  12.8483,  32.0650,2,-999.0000,9,    308.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     -999,9,  -999.00,9
  317W20130803,WCOA13,    33,  1,      1,2,  130808,0121, 47.3400,-124.7100,  111,     94.6,   6.8610,  33.8990,2,-999.0000,9,     47.3,2,   -999.0,9,    62.75,2,    33.61,2,     0.16,2,     2.67,2,     0.07,2,   2277.1,6,   2264.4,2,   7.2834,2,    25.00,   45.837,2,  -999.00,9
  317W20130803,WCOA13,    33,  1,      2,2,  130808,0121, 47.3400,-124.7100,  111,     94.5,   6.8662,  33.8980,2,-999.0000,9,     51.2,2,     51.6,2,    62.58,2,    33.55,2,     0.17,2,     2.70,2,     0.11,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     -999,9,  -999.00,9
  317W20130803,WCOA13,    33,  1,      3,2,  130808,0122, 47.3400,-124.7100,  111,     80.3,   7.1157,  33.8550,2,-999.0000,9,     94.6,2,     95.1,2,    47.76,2,    31.47,2,     0.05,2,     2.36,2,     0.03,2,   2235.6,2,   2257.0,2,   7.3879,2,    25.00,   55.679,2,  -999.00,9
  317W20130803,WCOA13,    33,  1,      4,2,  130808,0124, 47.3400,-124.7100,  111,     60.6,   7.4123,  33.4430,2,-999.0000,9,    125.0,2,   -999.0,9,    37.45,2,    28.09,2,     0.11,2,     2.20,2,     0.36,2,   2196.0,2,   2232.5,2,   7.4407,2,    25.00,   59.223,2,  -999.00,9
  317W20130803,WCOA13,    33,  1,      5,2,  130808,0126, 47.3400,-124.7100,  111,     49.8,   7.4957,  33.3160,2,-999.0000,9,    123.9,2,    126.8,2,    40.28,2,    28.79,2,     0.06,2,     2.21,2,     0.06,2,   2191.7,2,   2227.8,2,   7.4444,2,    25.00,   59.236,2,  -999.00,9
  317W20130803,WCOA13,    33,  1,      6,2,  130808,0127, 47.3400,-124.7100,  111,     39.5,   7.5212,  33.0510,2,-999.0000,9,    162.9,2,    148.6,2,    36.78,2,    26.33,2,     0.05,2,     2.09,2,     0.01,2,   2168.1,2,   2213.7,2,   7.4783,2,    25.00,   63.329,2,  -999.00,9
  317W20130803,WCOA13,    33,  1,      7,2,  130808,0129, 47.3400,-124.7100,  111,     29.8,   7.6315,  32.8630,2,-999.0000,9,    193.8,2,    186.6,2,    28.30,2,    21.65,2,     0.12,2,     1.82,2,     0.15,2,   2127.1,2,   2201.8,2,   7.5646,2,    25.00,   74.373,2,  -999.00,9
  317W20130803,WCOA13,    33,  1,      8,2,  130808,0130, 47.3400,-124.7100,  111,     19.3,   8.1410,  32.6670,2,-999.0000,9,    224.1,2,    225.0,2,    19.14,2,    16.22,2,     0.19,2,     1.52,2,     0.34,2,   2084.3,2,   2194.8,2,   7.6726,2,    25.00,   92.457,2,  -999.00,9
  317W20130803,WCOA13,    33,  1,      9,2,  130808,0132, 47.3400,-124.7100,  111,     12.2,   8.5948,  32.5110,2,-999.0000,9,    236.9,2,   -999.0,9,    11.34,2,    10.59,2,     0.23,2,     1.09,2,     0.31,2,   2029.9,2,   2190.7,3,   7.7973,4,    25.00,  117.558,2,  -999.00,9
  317W20130803,WCOA13,    33,  1,     10,2,  130808,0134, 47.3400,-124.7100,  111,      9.3,   9.8024,  32.3420,2,  32.3300,2,    238.3,2,    311.4,2,     6.01,2,     5.53,2,     0.24,2,     0.68,2,     0.04,2,   1977.8,2,   2191.3,3,   7.9286,3,    25.00,  149.869,2,  -999.00,9
  317W20130803,WCOA13,    33,  1,     11,2,  130808,0135, 47.3400,-124.7100,  111,      3.0,  11.8329,  32.1790,2,-999.0000,9,    240.5,2,    346.9,2,     1.82,2,     1.08,2,     0.11,2,     0.29,2,     0.07,2,   1914.7,6,   2194.6,2,   8.0628,2,    25.00,  179.514,3,  -999.00,9
  317W20130803,WCOA13,    33,  1,     12,2,  130808,0135, 47.3400,-124.7100,  111,      3.1,  11.8504,  32.1780,2,-999.0000,9,    240.5,2,   -999.0,9,     2.10,2,     1.02,2,     0.06,2,     0.33,2,     0.17,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     -999,9,  -999.00,9
  317W20130803,WCOA13,    34,  1,      1,2,  130808,0326, 47.1100,-124.6400,   87,     77.4,   6.8316,  33.8790,2,-999.0000,9,     42.3,2,     45.1,2,    64.49,2,    33.48,2,     0.06,2,     2.75,2,     0.13,2,   2281.8,2,   2264.8,2,   7.2617,2,    25.00,   43.099,3,  -999.00,9
  317W20130803,WCOA13,    34,  1,      2,2,  130808,0326, 47.1100,-124.6400,   87,     77.3,   6.8306,  33.8790,2,-999.0000,9,     42.3,2,   -999.0,9,    64.92,2,    33.64,2,     0.06,2,     2.75,2,     0.12,2,   2284.5,2,   2265.1,2,   7.2553,2,    25.00,    41.87,2,  -999.00,9
  317W20130803,WCOA13,    34,  1,      3,2,  130808,0327, 47.1100,-124.6400,   87,     69.6,   6.9031,  33.8350,2,-999.0000,9,     62.7,2,     50.1,2,    61.23,2,    33.48,2,     0.11,2,     2.71,2,     0.17,2,   2271.1,2,   2261.0,2,   7.2753,3,    25.00,   43.542,2,  -999.00,9
  317W20130803,WCOA13,    34,  1,      4,2,  130808,0328, 47.1100,-124.6400,   87,     59.6,   7.3404,  33.7620,2,-999.0000,9,    126.0,2,    121.5,2,    39.26,2,    29.15,2,     0.14,2,     2.16,2,     0.12,2,   2207.3,2,   2250.0,2,   7.4482,2,    25.00,   60.874,2,  -999.00,9
  317W20130803,WCOA13,    34,  1,      5,2,  130808,0330, 47.1100,-124.6400,   87,     49.7,   7.3731,  33.5840,2,-999.0000,9,    152.1,2,    146.6,2,    34.59,2,    26.94,2,     0.06,2,     2.01,2,     0.15,2,   2183.5,2,   2239.0,2,   7.4935,2,    25.00,   66.766,2,  -999.00,9
  317W20130803,WCOA13,    34,  1,      6,2,  130808,0331, 47.1100,-124.6400,   87,     40.2,   7.4471,  33.2920,2,-999.0000,9,    141.0,2,   -999.0,9,    34.70,2,    26.31,2,     0.05,2,     2.01,2,     0.19,2,   2170.3,2,   2226.0,2,   7.4960,2,    25.00,   65.902,2,  -999.00,9
  317W20130803,WCOA13,    34,  1,      7,2,  130808,0333, 47.1100,-124.6400,   87,     29.1,   7.9945,  32.7470,2,-999.0000,9,    211.9,2,    181.8,2,    28.89,2,    22.07,2,     0.20,2,     1.87,2,     0.27,2,   2128.5,2,   2201.6,2,   7.5660,2,    25.00,   74.595,2,     0.79,2
  317W20130803,WCOA13,    34,  1,      8,2,  130808,0334, 47.1100,-124.6400,   87,     19.9,   9.3588,  32.6590,2,-999.0000,9,    375.8,2,    310.5,2,     6.75,2,     5.55,2,     0.27,2,     0.71,2,     0.07,2,   2003.0,2,   2221.6,2,   7.9228,3,    25.00,  139.218,2,     4.87,2
  317W20130803,WCOA13,    34,  1,      9,2,  130808,0336, 47.1100,-124.6400,   87,     15.0,  10.7729,  32.9110,2,  32.9048,2,    379.8,2,    382.4,2,     2.24,2,     1.04,2,     0.10,2,     0.33,2,     0.02,2,   1928.6,2,   2235.5,2,   8.0934,3,    25.00,  196.811,2,  -999.00,9
  317W20130803,WCOA13,    34,  1,     10,2,  130808,0337, 47.1100,-124.6400,   87,     10.8,  11.4701,  32.7940,2,-999.0000,9,    393.8,2,    397.8,2,     0.87,2,     0.12,2,     0.00,2,     0.19,2,     0.14,2,   1897.1,2,   2235.5,6,   8.1434,2,    25.00,  206.912,2,     1.40,2
  317W20130803,WCOA13,    34,  1,     11,2,  130808,0339, 47.1100,-124.6400,   87,      2.5,  11.9745,  32.6790,2,-999.0000,9,    389.5,2,   -999.0,9,     0.98,2,     0.01,2,     0.00,2,     0.17,2,     0.15,2,   -999.0,9,   -999.0,9,   8.1375,2,    25.00,  200.119,2,     0.81,2
  317W20130803,WCOA13,    34,  1,     12,2,  130808,0339, 47.1100,-124.6400,   87,      2.6,  11.9741,  32.6790,2,-999.0000,9,    389.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,     -999,9,  -999.00,9
  317W20130803,WCOA13,    35,  1,      1,2,  130808,0539, 47.1200,-124.3900,   47,     33.9,   7.0158,  33.7750,2,-999.0000,9,     82.7,2,     48.6,2,    44.36,2,    31.38,2,     0.11,2,     2.42,2,     0.19,2,   2238.0,2,   2252.2,2,   7.3606,2,    25.00,    52.09,2,     1.26,2
  317W20130803,WCOA13,    35,  1,      2,2,  130808,0541, 47.1200,-124.3900,   47,     20.8,   7.4444,  33.4200,2,-999.0000,9,    113.5,2,    119.1,2,    30.49,2,    28.09,2,     0.16,2,     2.18,2,     0.24,2,   2206.8,2,   2235.2,4,   7.4180,3,    25.00,   56.157,2,  -999.00,9
